,zip,statecode,county,city_town,climate.Zone,city,state,latitude,longitude
17917,46031,IN,HAMILTON,ATLANTA,5A,Atlanta,IN,40.211166,-86.02304
17918,46032,IN,HAMILTON,CARMEL,5A,Carmel,IN,39.970241,-86.15416
17919,46033,IN,HAMILTON,CARMEL,5A,Carmel,IN,39.973731,-86.08875
17920,46034,IN,HAMILTON,CICERO,5A,Cicero,IN,40.127019,-86.03121
17921,46035,IN,CLINTON,COLFAX,5A,Colfax,IN,40.1915,-86.67137
17922,46036,IN,MADISON,ELWOOD,5A,Elwood,IN,40.279375,-85.83761
17923,46037,IN,HAMILTON,FISHERS,5A,Fishers,IN,39.96,-85.94
17924,46038,IN,HAMILTON,FISHERS,5A,Fishers,IN,39.95645,-86.00872
17925,46039,IN,CLINTON,FOREST,5A,Forest,IN,40.366648,-86.30867
17926,46040,IN,HANCOCK,FORTVILLE,5A,Fortville,IN,39.93549,-85.84047
17927,46041,IN,CLINTON,FRANKFORT,5A,Frankfort,IN,40.290615,-86.5028
17928,46044,IN,MADISON,FRANKTON,5A,Frankton,IN,40.221208,-85.77612
17929,46045,IN,TIPTON,GOLDSMITH,5A,Goldsmith,IN,40.289779,-86.15004
17930,46047,IN,TIPTON,HOBBS,5A,Hobbs,IN,40.284101,-85.94676
17931,46048,IN,MADISON,INGALLS,5A,Ingalls,IN,39.95634,-85.80252
17932,46049,IN,TIPTON,KEMPTON,5A,Kempton,IN,40.292007,-86.22757
17933,46050,IN,CLINTON,KIRKLIN,5A,Kirklin,IN,40.196061,-86.35846
17934,46051,IN,MADISON,LAPEL,5A,Lapel,IN,40.065589,-85.84631
17935,46052,IN,BOONE,LEBANON,5A,Lebanon,IN,40.047966,-86.46592
17936,46055,IN,HANCOCK,MCCORDSVILLE,5A,McCordsville,IN,39.898378,-85.9159
17937,46056,IN,MADISON,MARKLEVILLE,5A,Markleville,IN,39.974904,-85.61733
17938,46057,IN,CLINTON,MICHIGANTOWN,5A,Michigantown,IN,40.333772,-86.38161
17939,46058,IN,CLINTON,MULBERRY,5A,Mulberry,IN,40.349135,-86.66424
17940,46060,IN,HAMILTON,NOBLESVILLE,5A,Noblesville,IN,40.050109,-85.99815
17941,46061,IN,HAMILTON,NOBLESVILLE,5A,Noblesville,IN,40.072462,-86.052285
17942,46062,IN,HAMILTON,NOBLESVILLE,5A,Noblesville,IN,40.05,-86.03
17943,46063,IN,MADISON,ORESTES,5A,Orestes,IN,40.27046,-85.72871
17944,46064,IN,MADISON,PENDLETON,5A,Pendleton,IN,39.997694,-85.75075
17945,46065,IN,CLINTON,ROSSVILLE,5A,Rossville,IN,40.427919,-86.61059
17946,46067,IN,CLINTON,SEDALIA,5A,Sedalia,IN,40.304473,-86.469044
17947,46068,IN,TIPTON,SHARPSVILLE,5A,Sharpsville,IN,40.378829,-86.09362
17948,46069,IN,HAMILTON,SHERIDAN,5A,Sheridan,IN,40.134736,-86.21885
17949,46070,IN,MADISON,SUMMITVILLE,5A,Summitville,IN,40.340749,-85.64679
17950,46071,IN,BOONE,THORNTOWN,5A,Thorntown,IN,40.126304,-86.60268
17951,46072,IN,TIPTON,TIPTON,5A,Tipton,IN,40.284041,-86.04681
17952,46074,IN,HAMILTON,WESTFIELD,5A,Westfield,IN,40.041325,-86.15262
17953,46075,IN,BOONE,WHITESTOWN,5A,Whitestown,IN,40.007024,-86.34405
17954,46076,IN,TIPTON,WINDFALL,5A,Windfall,IN,40.363776,-85.95074
17955,46077,IN,BOONE,ZIONSVILLE,5A,Zionsville,IN,39.960858,-86.28252
17956,46082,IN,HAMILTON,CARMEL,5A,Carmel,IN,40.072462,-86.052285
17957,46102,IN,BOONE,ADVANCE,5A,Advance,IN,39.996577,-86.61928
17958,46103,IN,HENDRICKS,AMO,5A,Amo,IN,39.688673,-86.61409
17959,46104,IN,RUSH,ARLINGTON,5A,Arlington,IN,39.649096,-85.60213
17960,46105,IN,PUTNAM,BAINBRIDGE,5A,Bainbridge,IN,39.761986,-86.80492
17961,46106,IN,JOHNSON,BARGERSVILLE,5A,Bargersville,IN,39.514024,-86.18812
17962,46107,IN,MARION,BEECH GROVE,5A,Beech Grove,IN,39.718744,-86.09375
17963,46110,IN,SHELBY,BOGGSTOWN,5A,Boggstown,IN,39.56578,-85.92481
17964,46111,IN,MORGAN,BROOKLYN,5A,Brooklyn,IN,39.538087,-86.36991
17965,46112,IN,HENDRICKS,BROWNSBURG,5A,Brownsburg,IN,39.84952,-86.38739
17966,46113,IN,MORGAN,CAMBY,5A,Camby,IN,39.631344,-86.31273
17967,46115,IN,RUSH,CARTHAGE,5A,Carthage,IN,39.740158,-85.57101
17968,46117,IN,HANCOCK,CHARLOTTESVILLE,5A,Charlottesville,IN,39.805933,-85.61514
17969,46118,IN,HENDRICKS,CLAYTON,5A,Clayton,IN,39.65983,-86.53196
17970,46120,IN,PUTNAM,CLOVERDALE,5A,Cloverdale,IN,39.513388,-86.79169
17971,46121,IN,PUTNAM,COATESVILLE,5A,Coatesville,IN,39.679883,-86.67849
17972,46122,IN,HENDRICKS,DANVILLE,5A,Danville,IN,39.761211,-86.52344
17973,46123,IN,HENDRICKS,AVON,5A,Avon,IN,39.764436,-86.39699
17974,46124,IN,JOHNSON,EDINBURGH,5A,Edinburgh,IN,39.366507,-85.9864
17975,46125,IN,MORGAN,EMINENCE,5A,Eminence,IN,39.522181,-86.64102
17976,46126,IN,SHELBY,FAIRLAND,5A,Fairland,IN,39.61753,-85.88003
17977,46127,IN,RUSH,FALMOUTH,5A,Falmouth,IN,39.717457,-85.32737
17978,46128,IN,PUTNAM,FILLMORE,5A,Fillmore,IN,39.674879,-86.75256
17979,46129,IN,HANCOCK,FINLY,5A,Finly,IN,39.821516,-85.765169
17980,46130,IN,SHELBY,FOUNTAINTOWN,5A,Fountaintown,IN,39.680058,-85.83363
17981,46131,IN,JOHNSON,FRANKLIN,5A,Franklin,IN,39.482105,-86.05043
17982,46133,IN,FAYETTE,GLENWOOD,5A,Glenwood,IN,39.609926,-85.28428
17983,46135,IN,PUTNAM,GREENCASTLE,5A,Greencastle,IN,39.652374,-86.87361
17984,46140,IN,HANCOCK,GREENFIELD,5A,Greenfield,IN,39.799143,-85.78446
17985,46142,IN,JOHNSON,GREENWOOD,5A,Greenwood,IN,39.62068,-86.15126
17986,46143,IN,JOHNSON,GREENWOOD,5A,Greenwood,IN,39.601649,-86.12734
17987,46144,IN,SHELBY,GWYNNEVILLE,5A,Gwynneville,IN,39.661964,-85.64945
17988,46146,IN,RUSH,HOMER,5A,Homer,IN,39.619923,-85.46554
17989,46147,IN,BOONE,JAMESTOWN,5A,Jamestown,IN,39.96354,-86.61733
17990,46148,IN,HENRY,KNIGHTSTOWN,5A,Knightstown,IN,39.803168,-85.51553
17991,46149,IN,HENDRICKS,LIZTON,5A,Lizton,IN,39.885033,-86.54978
17992,46150,IN,RUSH,MANILLA,5A,Manilla,IN,39.563815,-85.61239
17993,46151,IN,MORGAN,MARTINSVILLE,5A,Martinsville,IN,39.442774,-86.41337
17994,46154,IN,HANCOCK,MAXWELL,5A,Maxwell,IN,39.856763,-85.768357
17995,46155,IN,RUSH,MAYS,5A,Mays,IN,39.743346,-85.43035
17996,46156,IN,RUSH,MILROY,5A,Milroy,IN,39.484598,-85.47698
17997,46157,IN,MORGAN,MONROVIA,5A,Monrovia,IN,39.561003,-86.53591
17998,46158,IN,MORGAN,MOORESVILLE,5A,Mooresville,IN,39.588545,-86.37431
17999,46160,IN,MORGAN,MORGANTOWN,5A,Morgantown,IN,39.351269,-86.26806
18000,46161,IN,SHELBY,MORRISTOWN,5A,Morristown,IN,39.67083,-85.69786
18001,46162,IN,JOHNSON,NEEDHAM,5A,Needham,IN,39.542985,-85.95928
18002,46163,IN,HANCOCK,NEW PALESTINE,5A,New Palestine,IN,39.726811,-85.89726
18003,46164,IN,JOHNSON,NINEVEH,5A,Nineveh,IN,39.324091,-86.11397
18004,46165,IN,HENDRICKS,NORTH SALEM,5A,North Salem,IN,39.852098,-86.64494
18005,46166,IN,MORGAN,PARAGON,5A,Paragon,IN,39.416815,-86.58507
18006,46167,IN,HENDRICKS,PITTSBORO,5A,Pittsboro,IN,39.872255,-86.46335
18007,46168,IN,HENDRICKS,PLAINFIELD,5A,Plainfield,IN,39.69775,-86.39589
18008,46170,IN,PUTNAM,PUTNAMVILLE,5A,Putnamville,IN,39.668441,-86.828402
18009,46171,IN,PUTNAM,REELSVILLE,5A,Reelsville,IN,39.525112,-86.95994
18010,46172,IN,PUTNAM,ROACHDALE,5A,Roachdale,IN,39.842523,-86.83174
18011,46173,IN,RUSH,RUSHVILLE,5A,Rushville,IN,39.614803,-85.43834
18012,46175,IN,PUTNAM,RUSSELLVILLE,5A,Russellville,IN,39.837161,-86.98612
18013,46176,IN,SHELBY,SHELBYVILLE,5A,Shelbyville,IN,39.523797,-85.77208
18014,46180,IN,HENDRICKS,STILESVILLE,5A,Stilesville,IN,39.612844,-86.63017
18015,46181,IN,JOHNSON,TRAFALGAR,5A,Trafalgar,IN,39.396833,-86.16098
18016,46182,IN,SHELBY,WALDRON,5A,Waldron,IN,39.457143,-85.67065
18017,46183,IN,MARION,WEST NEWTON,5A,West Newton,IN,39.648251,-86.28509
18018,46184,IN,JOHNSON,WHITELAND,5A,Whiteland,IN,39.557799,-86.08543
18019,46186,IN,HANCOCK,WILKINSON,5A,Wilkinson,IN,39.894667,-85.62657
18020,46201,IN,MARION,INDIANAPOLIS,5A,Indianapolis,IN,39.775125,-86.10839
18021,46202,IN,MARION,INDIANAPOLIS,5A,Indianapolis,IN,39.782842,-86.15673
18022,46203,IN,MARION,INDIANAPOLIS,5A,Indianapolis,IN,39.742593,-86.11766
18023,46204,IN,MARION,INDIANAPOLIS,5A,Indianapolis,IN,39.771743,-86.15598
18024,46205,IN,MARION,INDIANAPOLIS,5A,Indianapolis,IN,39.824858,-86.13817
18025,46206,IN,MARION,INDIANAPOLIS,5A,Indianapolis,IN,39.761293,-86.161336
18026,46207,IN,MARION,INDIANAPOLIS,5A,Indianapolis,IN,39.767293,-86.160616
18027,46208,IN,MARION,INDIANAPOLIS,5A,Indianapolis,IN,39.820708,-86.1713
18028,46210,IN,MARION,INDIANAPOLIS,5A,NA,NA,NA,NA
18029,46211,IN,MARION,INDIANAPOLIS,5A,Indianapolis,IN,39.779492,-86.132837
18030,46214,IN,MARION,INDIANAPOLIS,5A,Indianapolis,IN,39.792993,-86.28575
18031,46216,IN,MARION,INDIANAPOLIS,5A,Indianapolis,IN,39.857639,-86.00948
18032,46217,IN,MARION,INDIANAPOLIS,5A,Indianapolis,IN,39.668795,-86.1833
18033,46218,IN,MARION,INDIANAPOLIS,5A,Indianapolis,IN,39.805841,-86.10175
18034,46219,IN,MARION,INDIANAPOLIS,5A,Indianapolis,IN,39.78001,-86.04889
18035,46220,IN,MARION,INDIANAPOLIS,5A,Indianapolis,IN,39.866913,-86.12323
18036,46221,IN,MARION,INDIANAPOLIS,5A,Indianapolis,IN,39.719444,-86.22183
18037,46222,IN,MARION,INDIANAPOLIS,5A,Indianapolis,IN,39.786793,-86.21093
18038,46224,IN,MARION,INDIANAPOLIS,5A,Indianapolis,IN,39.795593,-86.25409
18039,46225,IN,MARION,INDIANAPOLIS,5A,Indianapolis,IN,39.746993,-86.15903
18040,46226,IN,MARION,INDIANAPOLIS,5A,Indianapolis,IN,39.83729,-86.05378
18041,46227,IN,MARION,INDIANAPOLIS,5A,Indianapolis,IN,39.678495,-86.12973
18042,46228,IN,MARION,INDIANAPOLIS,5A,Indianapolis,IN,39.849474,-86.20448
18043,46229,IN,MARION,INDIANAPOLIS,5A,Indianapolis,IN,39.795025,-85.97356
18044,46230,IN,MARION,INDIANAPOLIS,5A,Indianapolis,IN,39.779492,-86.132837
18045,46231,IN,MARION,INDIANAPOLIS,5A,Indianapolis,IN,39.71962,-86.33121
18046,46234,IN,MARION,INDIANAPOLIS,5A,Indianapolis,IN,39.797622,-86.32493
18047,46235,IN,MARION,INDIANAPOLIS,5A,Indianapolis,IN,39.835369,-85.98635
18048,46236,IN,MARION,INDIANAPOLIS,5A,Indianapolis,IN,39.888225,-85.97041
18049,46237,IN,MARION,INDIANAPOLIS,5A,Indianapolis,IN,39.67859,-86.08634
18050,46239,IN,MARION,INDIANAPOLIS,5A,Indianapolis,IN,39.732943,-85.99903
18051,46240,IN,MARION,INDIANAPOLIS,5A,Indianapolis,IN,39.902039,-86.12948
18052,46241,IN,MARION,INDIANAPOLIS,5A,Indianapolis,IN,39.736844,-86.25214
18053,46242,IN,MARION,INDIANAPOLIS,5A,Indianapolis,IN,39.779492,-86.132837
18054,46244,IN,MARION,INDIANAPOLIS,5A,Indianapolis,IN,39.779492,-86.132837
18055,46247,IN,MARION,INDIANAPOLIS,5A,Indianapolis,IN,39.779492,-86.132837
18056,46249,IN,MARION,INDIANAPOLIS,5A,Indianapolis,IN,39.858989,-86.006082
18057,46250,IN,MARION,INDIANAPOLIS,5A,Indianapolis,IN,39.905689,-86.06733
18058,46251,IN,MARION,INDIANAPOLIS,5A,Indianapolis,IN,39.779492,-86.132837
18059,46253,IN,MARION,INDIANAPOLIS,5A,Indianapolis,IN,39.779492,-86.132837
18060,46254,IN,MARION,INDIANAPOLIS,5A,Indianapolis,IN,39.844024,-86.26464
18061,46255,IN,MARION,INDIANAPOLIS,5A,Indianapolis,IN,39.779492,-86.132837
18062,46256,IN,MARION,INDIANAPOLIS,5A,Indianapolis,IN,39.907838,-86.01405
18063,46259,IN,MARION,INDIANAPOLIS,5A,Indianapolis,IN,39.651145,-85.98073
18064,46260,IN,MARION,INDIANAPOLIS,5A,Indianapolis,IN,39.898107,-86.18232
18065,46266,IN,MARION,INDIANAPOLIS,5A,Indianapolis,IN,39.779492,-86.132837
18066,46268,IN,MARION,INDIANAPOLIS,5A,Indianapolis,IN,39.897548,-86.22546
18067,46274,IN,MARION,INDIANAPOLIS,5A,Indianapolis,IN,39.779492,-86.132837
18068,46277,IN,MARION,INDIANAPOLIS,5A,Indianapolis,IN,39.779492,-86.132837
18069,46278,IN,MARION,INDIANAPOLIS,5A,Indianapolis,IN,39.89792,-86.28619
18070,46280,IN,HAMILTON,INDIANAPOLIS,5A,Indianapolis,IN,39.939102,-86.13831
18071,46282,IN,MARION,INDIANAPOLIS,5A,Indianapolis,IN,39.779492,-86.132837
18072,46285,IN,MARION,INDIANAPOLIS,5A,Indianapolis,IN,39.779492,-86.132837
18073,46290,IN,HAMILTON,INDIANAPOLIS,5A,Indianapolis,IN,39.934949,-86.16262
18074,46301,IN,PORTER,BEVERLY SHORES,5A,Beverly Shores,IN,41.687414,-86.9797
18075,46302,IN,PORTER,BOONE GROVE,5A,Boone Grove,IN,41.354186,-87.130431
18076,46303,IN,LAKE,CEDAR LAKE,5A,Cedar Lake,IN,41.36959,-87.44849
18077,46304,IN,PORTER,CHESTERTON,5A,Chesterton,IN,41.616263,-87.05883
18078,46307,IN,LAKE,CROWN POINT,5A,Crown Point,IN,41.418873,-87.34298
18079,46308,IN,LAKE,CROWN POINT,5A,Crown Point,IN,41.461543,-87.372779
18080,46310,IN,JASPER,DEMOTTE,5A,Demotte,IN,41.179017,-87.24265
18081,46311,IN,LAKE,DYER,5A,Dyer,IN,41.491377,-87.51022
18082,46312,IN,LAKE,EAST CHICAGO,5A,East Chicago,IN,41.639735,-87.46084
18083,46319,IN,LAKE,GRIFFITH,5A,Griffith,IN,41.527235,-87.42458
18084,46320,IN,LAKE,HAMMOND,5A,Hammond,IN,41.610035,-87.50574
18085,46321,IN,LAKE,MUNSTER,5A,Munster,IN,41.551457,-87.50143
18086,46322,IN,LAKE,HIGHLAND,5A,Highland,IN,41.549851,-87.45806
18087,46323,IN,LAKE,HAMMOND,5A,Hammond,IN,41.587718,-87.45528
18088,46324,IN,LAKE,HAMMOND,5A,Hammond,IN,41.583535,-87.50391
18089,46325,IN,LAKE,HAMMOND,5A,Hammond,IN,41.461543,-87.372779
18090,46327,IN,LAKE,HAMMOND,5A,Hammond,IN,41.634385,-87.50911
18091,46340,IN,LA PORTE,HANNA,5A,Hanna,IN,41.397147,-86.76103
18092,46341,IN,PORTER,HEBRON,5A,Hebron,IN,41.32374,-87.20898
18093,46342,IN,LAKE,HOBART,5A,Hobart,IN,41.533786,-87.26403
18094,46345,IN,LA PORTE,KINGSBURY,5A,Kingsbury,IN,41.526628,-86.70041
18095,46346,IN,LA PORTE,KINGSFORD HEIGHTS,5A,Kingsford Heights,IN,41.479757,-86.6925
18096,46347,IN,PORTER,KOUTS,5A,Kouts,IN,41.305178,-87.01522
18097,46348,IN,LA PORTE,LA CROSSE,5A,La Crosse,IN,41.316401,-86.87244
18098,46349,IN,NEWTON,LAKE VILLAGE,5A,Lake Village,IN,41.111996,-87.43686
18099,46350,IN,LA PORTE,LA PORTE,5A,La Porte,IN,41.605749,-86.71983
18100,46352,IN,LA PORTE,LA PORTE,5A,La Porte,IN,41.498992,-86.709883
18101,46355,IN,LAKE,LEROY,5A,Leroy,IN,41.359415,-87.27081
18102,46356,IN,LAKE,LOWELL,5A,Lowell,IN,41.269789,-87.41353
18103,46360,IN,LA PORTE,MICHIGAN CITY,5A,Michigan City,IN,41.707539,-86.87902
18104,46361,IN,LA PORTE,MICHIGAN CITY,5A,Michigan City,IN,41.70354,-86.915077
18105,46365,IN,LA PORTE,MILL CREEK,5A,Mill Creek,IN,41.598294,-86.53889
18106,46366,IN,STARKE,NORTH JUDSON,5A,North Judson,IN,41.212184,-86.77019
18107,46368,IN,PORTER,PORTAGE,5A,Portage,IN,41.58327,-87.18154
18108,46371,IN,LA PORTE,ROLLING PRAIRIE,5A,Rolling Prairie,IN,41.677087,-86.60481
18109,46372,IN,NEWTON,ROSELAWN,5A,Roselawn,IN,41.143358,-87.322049
18110,46373,IN,LAKE,SAINT JOHN,5A,Saint John,IN,41.44862,-87.47404
18111,46374,IN,STARKE,SAN PIERRE,5A,San Pierre,IN,41.204744,-86.90009
18112,46375,IN,LAKE,SCHERERVILLE,5A,Schererville,IN,41.492085,-87.4519
18113,46376,IN,LAKE,SCHNEIDER,5A,Schneider,IN,41.176325,-87.46426
18114,46377,IN,LAKE,SHELBY,5A,Shelby,IN,41.191665,-87.34695
18115,46379,IN,NEWTON,SUMAVA RESORTS,5A,Sumava Resorts,IN,41.167119,-87.43781
18116,46381,IN,NEWTON,THAYER,5A,Thayer,IN,41.170584,-87.33142
18117,46382,IN,LA PORTE,UNION MILLS,5A,Union Mills,IN,41.479916,-86.77328
18118,46383,IN,PORTER,VALPARAISO,5A,Valparaiso,IN,41.47339,-87.03165
18119,46384,IN,PORTER,VALPARAISO,5A,Valparaiso,IN,41.490545,-87.076094
18120,46385,IN,PORTER,VALPARAISO,5A,Valparaiso,IN,41.484652,-87.11269
18121,46390,IN,LA PORTE,WANATAH,5A,Wanatah,IN,41.420078,-86.88131
18122,46391,IN,LA PORTE,WESTVILLE,5A,Westville,IN,41.550192,-86.91068
18123,46392,IN,JASPER,WHEATFIELD,5A,Wheatfield,IN,41.186662,-87.05359
18124,46393,IN,PORTER,WHEELER,5A,Wheeler,IN,41.510333,-87.17829
18125,46394,IN,LAKE,WHITING,5A,Whiting,IN,41.679185,-87.50015
18126,46401,IN,LAKE,GARY,5A,Gary,IN,41.590686,-87.319937
18127,46402,IN,LAKE,GARY,5A,Gary,IN,41.601086,-87.33681
18128,46403,IN,LAKE,GARY,5A,Gary,IN,41.604654,-87.25695
18129,46404,IN,LAKE,GARY,5A,Gary,IN,41.588636,-87.37271
18130,46405,IN,LAKE,LAKE STATION,5A,Lake Station,IN,41.570086,-87.26447
18131,46406,IN,LAKE,GARY,5A,Gary,IN,41.589135,-87.40962
18132,46407,IN,LAKE,GARY,5A,Gary,IN,41.580469,-87.33646
18133,46408,IN,LAKE,GARY,5A,Gary,IN,41.542536,-87.3581
18134,46409,IN,LAKE,GARY,5A,Gary,IN,41.544736,-87.32716
18135,46410,IN,LAKE,MERRILLVILLE,5A,Merrillville,IN,41.487369,-87.34024
18136,46411,IN,LAKE,MERRILLVILLE,5A,Merrillville,IN,41.461543,-87.372779
18137,46501,IN,MARSHALL,ARGOS,5A,Argos,IN,41.224036,-86.24521
18138,46502,IN,KOSCIUSKO,ATWOOD,5A,Atwood,IN,41.259773,-85.97379
18139,46504,IN,MARSHALL,BOURBON,5A,Bourbon,IN,41.301049,-86.1114
18140,46506,IN,MARSHALL,BREMEN,5A,Bremen,IN,41.450744,-86.1692
18141,46507,IN,ELKHART,BRISTOL,5A,Bristol,IN,41.725061,-85.81792
18142,46508,IN,KOSCIUSKO,BURKET,5A,Burket,IN,41.154441,-85.96915
18143,46510,IN,KOSCIUSKO,CLAYPOOL,5A,Claypool,IN,41.12274,-85.88733
18144,46511,IN,MARSHALL,CULVER,5A,Culver,IN,41.218388,-86.42163
18145,46513,IN,MARSHALL,DONALDSON,5A,Donaldson,IN,41.361567,-86.44545
18146,46514,IN,ELKHART,ELKHART,5A,Elkhart,IN,41.707616,-85.97605
18147,46515,IN,ELKHART,ELKHART,5A,Elkhart,IN,41.641449,-85.938348
18148,46516,IN,ELKHART,ELKHART,5A,Elkhart,IN,41.676899,-85.96044
18149,46517,IN,ELKHART,ELKHART,5A,Elkhart,IN,41.646499,-85.96923
18150,46524,IN,KOSCIUSKO,ETNA GREEN,5A,Etna Green,IN,41.291767,-86.03216
18151,46526,IN,ELKHART,GOSHEN,5A,Goshen,IN,41.567559,-85.84885
18152,46527,IN,ELKHART,GOSHEN,5A,Goshen,IN,41.597739,-85.858076
18153,46528,IN,ELKHART,GOSHEN,5A,Goshen,IN,41.600649,-85.81902
18154,46530,IN,ST JOSEPH,GRANGER,5A,Granger,IN,41.741872,-86.13717
18155,46531,IN,STARKE,GROVERTOWN,5A,Grovertown,IN,41.356991,-86.50975
18156,46532,IN,STARKE,HAMLET,5A,Hamlet,IN,41.411513,-86.61127
18157,46534,IN,STARKE,KNOX,5A,Knox,IN,41.282822,-86.61613
18158,46536,IN,ST JOSEPH,LAKEVILLE,5A,Lakeville,IN,41.519839,-86.2795
18159,46537,IN,MARSHALL,LAPAZ,5A,Lapaz,IN,41.458188,-86.3076
18160,46538,IN,KOSCIUSKO,LEESBURG,5A,Leesburg,IN,41.323642,-85.78997
18161,46539,IN,KOSCIUSKO,MENTONE,5A,Mentone,IN,41.168118,-86.01203
18162,46540,IN,ELKHART,MIDDLEBURY,5A,Middlebury,IN,41.685374,-85.69409
18163,46542,IN,KOSCIUSKO,MILFORD,5A,Milford,IN,41.408621,-85.86531
18164,46543,IN,ELKHART,MILLERSBURG,5A,Millersburg,IN,41.525634,-85.68403
18165,46544,IN,ST JOSEPH,MISHAWAKA,5A,Mishawaka,IN,41.650672,-86.16002
18166,46545,IN,ST JOSEPH,MISHAWAKA,5A,Mishawaka,IN,41.681487,-86.16811
18167,46546,IN,ST JOSEPH,MISHAWAKA,5A,Mishawaka,IN,41.688432,-86.196485
18168,46550,IN,ELKHART,NAPPANEE,5A,Nappanee,IN,41.444183,-85.99829
18169,46552,IN,ST JOSEPH,NEW CARLISLE,5A,New Carlisle,IN,41.708183,-86.50412
18170,46553,IN,ELKHART,NEW PARIS,5A,New Paris,IN,41.48922,-85.84083
18171,46554,IN,ST JOSEPH,NORTH LIBERTY,5A,North Liberty,IN,41.547845,-86.42047
18172,46555,IN,KOSCIUSKO,NORTH WEBSTER,5A,North Webster,IN,41.328153,-85.6852
18173,46556,IN,ST JOSEPH,NOTRE DAME,5A,Notre Dame,IN,41.701415,-86.24498
18174,46561,IN,ST JOSEPH,OSCEOLA,5A,Osceola,IN,41.672698,-86.07877
18175,46562,IN,KOSCIUSKO,PIERCETON,5A,Pierceton,IN,41.213756,-85.70397
18176,46563,IN,MARSHALL,PLYMOUTH,5A,Plymouth,IN,41.347159,-86.32023
18177,46565,IN,LAGRANGE,SHIPSHEWANA,5A,Shipshewana,IN,41.696334,-85.58665
18178,46567,IN,KOSCIUSKO,SYRACUSE,5A,Syracuse,IN,41.411075,-85.736
18179,46570,IN,MARSHALL,TIPPECANOE,5A,Tippecanoe,IN,41.208493,-86.12107
18180,46571,IN,LAGRANGE,TOPEKA,5A,Topeka,IN,41.565561,-85.54707
18181,46572,IN,MARSHALL,TYNER,5A,Tyner,IN,41.325513,-86.260569
18182,46573,IN,ELKHART,WAKARUSA,5A,Wakarusa,IN,41.538432,-86.04261
18183,46574,IN,ST JOSEPH,WALKERTON,5A,Walkerton,IN,41.472858,-86.49379
18184,46580,IN,KOSCIUSKO,WARSAW,5A,Warsaw,IN,41.2281,-85.85778
18185,46581,IN,KOSCIUSKO,WARSAW,5A,Warsaw,IN,41.239365,-85.864267
18186,46582,IN,KOSCIUSKO,WARSAW,5A,Warsaw,IN,41.281518,-85.81927
18187,46590,IN,KOSCIUSKO,WINONA LAKE,5A,Winona Lake,IN,41.22163,-85.81795
18188,46595,IN,ST JOSEPH,WYATT,5A,Wyatt,IN,41.526405,-86.17013
18189,46601,IN,ST JOSEPH,SOUTH BEND,5A,South Bend,IN,41.671197,-86.25253
18190,46613,IN,ST JOSEPH,SOUTH BEND,5A,South Bend,IN,41.654547,-86.25043
18191,46614,IN,ST JOSEPH,SOUTH BEND,5A,South Bend,IN,41.626588,-86.24804
18192,46615,IN,ST JOSEPH,SOUTH BEND,5A,South Bend,IN,41.671848,-86.21105
18193,46616,IN,ST JOSEPH,SOUTH BEND,5A,South Bend,IN,41.69248,-86.26514
18194,46617,IN,ST JOSEPH,SOUTH BEND,5A,South Bend,IN,41.684504,-86.23576
18195,46619,IN,ST JOSEPH,SOUTH BEND,5A,South Bend,IN,41.667797,-86.31341
18196,46624,IN,ST JOSEPH,SOUTH BEND,5A,South Bend,IN,41.733223,-86.283278
18197,46626,IN,ST JOSEPH,SOUTH BEND,5A,South Bend,IN,41.677397,-86.252506
18198,46628,IN,ST JOSEPH,SOUTH BEND,5A,South Bend,IN,41.700776,-86.30357
18199,46634,IN,ST JOSEPH,SOUTH BEND,5A,South Bend,IN,41.596769,-86.292991
18200,46635,IN,ST JOSEPH,SOUTH BEND,5A,South Bend,IN,41.708505,-86.20906
18201,46637,IN,ST JOSEPH,SOUTH BEND,5A,South Bend,IN,41.73104,-86.24391
18202,46660,IN,ST JOSEPH,SOUTH BEND,5A,South Bend,IN,41.596769,-86.292991
18203,46680,IN,ST JOSEPH,SOUTH BEND,5A,South Bend,IN,41.596769,-86.292991
18204,46701,IN,NOBLE,ALBION,5A,Albion,IN,41.361895,-85.43989
18205,46702,IN,HUNTINGTON,ANDREWS,5A,Andrews,IN,40.838891,-85.62014
18206,46703,IN,STEUBEN,ANGOLA,5A,Angola,IN,41.656798,-85.0223
18207,46704,IN,ALLEN,ARCOLA,5A,Arcola,IN,41.103797,-85.292474
18208,46705,IN,DE KALB,ASHLEY,5A,Ashley,IN,41.523914,-85.06155
18209,46706,IN,DE KALB,AUBURN,5A,Auburn,IN,41.352638,-85.04792
18210,46710,IN,NOBLE,AVILLA,5A,Avilla,IN,41.353742,-85.24367
18211,46711,IN,ADAMS,BERNE,5A,Berne,IN,40.660174,-84.94244
18212,46713,IN,HUNTINGTON,BIPPUS,5A,Bippus,IN,40.829196,-85.489198
18213,46714,IN,WELLS,BLUFFTON,5A,Bluffton,IN,40.728816,-85.16565
18214,46721,IN,DE KALB,BUTLER,5A,Butler,IN,41.424095,-84.8726
18215,46723,IN,WHITLEY,CHURUBUSCO,5A,Churubusco,IN,41.238825,-85.32693
18216,46725,IN,WHITLEY,COLUMBIA CITY,5A,Columbia City,IN,41.166034,-85.48313
18217,46730,IN,DE KALB,CORUNNA,5A,Corunna,IN,41.44551,-85.15149
